x,y,r,g,b,opacity
41,69,255,255,255,0.00784313725490196
42,69,255,255,255,0.00784313725490196
43,69,255,255,255,0.00784313725490196
44,69,255,255,255,0.00784313725490196
45,69,255,255,255,0.00784313725490196
46,69,255,255,255,0.00784313725490196
47,69,255,255,255,0.00784313725490196
48,69,255,255,255,0.00784313725490196
49,69,255,255,255,0.00784313725490196
50,69,255,255,255,0.011764705882352941
51,69,255,255,255,0.011764705882352941
52,69,255,255,255,0.011764705882352941
53,69,255,255,255,0.011764705882352941
54,69,255,255,255,0.01568627450980392
55,69,254,254,255,0.0196078431372549
56,69,254,254,255,0.023529411764705882
57,69,254,254,255,0.027450980392156862
58,69,254,254,255,0.03137254901960784
59,69,254,254,254,0.0392156862745098
60,69,253,253,254,0.050980392156862744
61,69,252,252,254,0.06666666666666667
62,69,250,251,253,0.08627450980392157
63,69,248,249,252,0.10980392156862745
64,69,245,246,252,0.13725490196078433
65,69,241,243,250,0.16862745098039217
66,69,234,237,246,0.21176470588235294
67,69,228,230,242,0.25882352941176473
68,69,218,221,235,0.3137254901960784
69,69,209,213,230,0.3686274509803922
70,69,211,215,233,0.43137254901960786
71,69,219,223,243,0.49411764705882355
72,69,232,236,251,0.5568627450980392
73,69,231,234,248,0.6235294117647059
74,69,204,210,237,0.6823529411764706
75,69,169,176,209,0.7137254901960784
76,69,209,212,226,0.3058823529411765
9,70,219,222,233,0.25098039215686274
10,70,150,157,189,0.7372549019607844
11,70,182,189,218,0.7607843137254902
12,70,217,222,241,0.7098039215686275
13,70,221,227,246,0.6588235294117647
14,70,215,221,245,0.6
15,70,216,221,244,0.5372549019607843
16,70,219,224,244,0.4823529411764706
17,70,225,228,246,0.4235294117647059
18,70,230,233,248,0.36470588235294116
19,70,234,236,249,0.3137254901960784
20,70,237,239,249,0.2627450980392157
21,70,241,243,251,0.2196078431372549
22,70,243,244,251,0.1843137254901961
23,70,245,246,251,0.14901960784313725
24,70,248,249,253,0.12156862745098039
25,70,250,251,253,0.09803921568627451
26,70,251,252,254,0.0784313725490196
27,70,252,252,254,0.06274509803921569
28,70,253,253,254,0.050980392156862744
29,70,254,254,254,0.0392156862745098
30,70,254,254,254,0.03529411764705882
31,70,254,254,255,0.027450980392156862
32,70,254,254,255,0.023529411764705882
33,70,254,254,255,0.0196078431372549
34,70,254,254,255,0.0196078431372549
35,70,255,255,255,0.01568627450980392
36,70,255,255,255,0.01568627450980392
37,70,255,255,255,0.011764705882352941
38,70,255,255,255,0.011764705882352941
39,70,255,255,255,0.011764705882352941
40,70,255,255,255,0.011764705882352941
41,70,255,255,255,0.011764705882352941
42,70,255,255,255,0.011764705882352941
43,70,255,255,255,0.011764705882352941
44,70,255,255,255,0.011764705882352941
45,70,255,255,255,0.011764705882352941
46,70,255,255,255,0.011764705882352941
47,70,255,255,255,0.011764705882352941
48,70,255,255,255,0.01568627450980392
49,70,255,255,255,0.01568627450980392
50,70,255,255,255,0.01568627450980392
51,70,255,255,255,0.01568627450980392
52,70,254,254,255,0.0196078431372549
53,70,254,254,255,0.0196078431372549
54,70,254,254,255,0.023529411764705882
55,70,254,254,255,0.027450980392156862
56,70,254,254,255,0.03529411764705882
57,70,254,254,254,0.043137254901960784
58,70,253,254,254,0.050980392156862744
59,70,253,253,254,0.06274509803921569
60,70,252,252,254,0.07450980392156863
61,70,250,251,253,0.09411764705882353
62,70,247,248,252,0.11764705882352941
63,70,244,246,251,0.1450980392156863
64,70,241,242,250,0.17647058823529413
65,70,235,237,247,0.21568627450980393
66,70,229,232,243,0.25882352941176473
67,70,222,225,239,0.30980392156862746
68,70,214,217,234,0.36470588235294116
69,70,221,225,240,0.4196078431372549
70,70,229,232,246,0.48627450980392156
71,70,228,230,245,0.5450980392156862
72,70,227,232,247,0.6
73,70,212,218,243,0.6666666666666666
74,70,183,190,221,0.7176470588235294
75,70,200,204,222,0.41568627450980394
76,70,252,252,253,0.0196078431372549
10,71,204,207,222,0.33725490196078434
11,71,152,159,192,0.7647058823529411
12,71,188,194,224,0.7568627450980392
13,71,216,221,242,0.7019607843137254
14,71,212,218,244,0.6549019607843137
15,71,209,215,242,0.6
16,71,215,220,244,0.5450980392156862
17,71,218,223,244,0.49019607843137253
18,71,221,225,244,0.43137254901960786
19,71,226,229,245,0.37254901960784315
20,71,231,234,247,0.3215686274509804
21,71,235,237,248,0.27450980392156865
22,71,238,240,250,0.23529411764705882
23,71,241,243,250,0.19607843137254902
24,71,245,246,252,0.1607843137254902
25,71,247,248,253,0.13333333333333333
26,71,249,250,253,0.10980392156862745
27,71,250,251,253,0.09019607843137255
28,71,251,251,254,0.07450980392156863
29,71,252,252,254,0.06274509803921569
30,71,253,253,254,0.054901960784313725
31,71,254,254,254,0.043137254901960784
32,71,254,254,254,0.0392156862745098
33,71,254,254,255,0.03529411764705882
34,71,254,254,255,0.03137254901960784
35,71,254,254,255,0.027450980392156862
36,71,254,254,255,0.027450980392156862
37,71,254,254,255,0.023529411764705882
38,71,254,254,255,0.023529411764705882
39,71,254,254,255,0.0196078431372549
40,71,254,254,255,0.0196078431372549
41,71,254,254,255,0.0196078431372549
42,71,254,254,255,0.0196078431372549
43,71,254,254,255,0.0196078431372549
44,71,254,254,255,0.023529411764705882
45,71,254,254,255,0.023529411764705882
46,71,254,254,255,0.023529411764705882
47,71,254,254,255,0.023529411764705882
48,71,254,254,255,0.023529411764705882
49,71,254,254,255,0.023529411764705882
50,71,254,254,255,0.027450980392156862
51,71,254,254,255,0.027450980392156862
52,71,254,254,255,0.03137254901960784
53,71,254,254,255,0.03529411764705882
54,71,254,254,254,0.0392156862745098
55,71,254,254,254,0.043137254901960784
56,71,254,254,254,0.050980392156862744
57,71,253,253,254,0.06274509803921569
58,71,252,253,254,0.07450980392156863
59,71,251,251,253,0.09019607843137255
60,71,249,250,253,0.10588235294117647
61,71,247,248,252,0.12941176470588237
62,71,243,245,251,0.1607843137254902
63,71,240,242,250,0.18823529411764706
64,71,236,238,248,0.2235294117647059
65,71,230,233,245,0.26666666666666666
66,71,223,227,241,0.3137254901960784
67,71,224,227,241,0.36470588235294116
68,71,231,233,245,0.4196078431372549
69,71,234,237,247,0.47843137254901963
70,71,231,234,247,0.5372549019607843
71,71,228,231,245,0.596078431372549
72,71,222,228,248,0.6509803921568628
73,71,199,206,236,0.7137254901960784
74,71,199,203,225,0.4823529411764706
75,71,248,249,251,0.047058823529411764
10,72,254,254,255,0.011764705882352941
11,72,197,201,218,0.4
12,72,155,163,199,0.7843137254901961
13,72,188,194,225,0.7568627450980392
14,72,210,215,242,0.7058823529411765
15,72,209,215,241,0.6588235294117647
16,72,208,214,241,0.6039215686274509
17,72,211,217,241,0.5490196078431373
18,72,214,219,240,0.49411764705882355
19,72,216,221,240,0.43529411764705883
20,72,222,225,242,0.3843137254901961
21,72,227,230,245,0.33725490196078434
22,72,231,234,246,0.2901960784313726
23,72,235,237,248,0.24705882352941178
24,72,239,241,250,0.21176470588235294
25,72,242,244,251,0.1803921568627451
26,72,244,246,251,0.15294117647058825
27,72,246,247,252,0.12941176470588237
28,72,248,249,253,0.10980392156862745
29,72,250,250,253,0.09019607843137255
30,72,251,251,254,0.0784313725490196
31,72,252,252,254,0.06666666666666667
32,72,253,253,254,0.058823529411764705
33,72,253,253,254,0.054901960784313725
34,72,254,254,254,0.047058823529411764
35,72,254,254,254,0.043137254901960784
36,72,254,254,254,0.0392156862745098
37,72,254,254,254,0.0392156862745098
38,72,254,254,254,0.0392156862745098
39,72,254,254,255,0.03529411764705882
40,72,254,254,255,0.03529411764705882
41,72,254,254,255,0.03137254901960784
42,72,254,254,255,0.03137254901960784
43,72,254,254,255,0.03137254901960784
44,72,254,254,255,0.03529411764705882
45,72,254,254,255,0.03529411764705882
46,72,254,254,255,0.03529411764705882
47,72,254,254,255,0.03529411764705882
48,72,254,254,255,0.03529411764705882
49,72,254,254,254,0.0392156862745098
50,72,254,254,254,0.043137254901960784
51,72,254,254,254,0.043137254901960784
52,72,254,254,254,0.047058823529411764
53,72,253,254,254,0.054901960784313725
54,72,253,253,254,0.058823529411764705
55,72,253,253,254,0.06666666666666667
56,72,253,253,254,0.0784313725490196
57,72,252,252,254,0.09019607843137255
58,72,250,251,253,0.10588235294117647
59,72,248,249,253,0.12549019607843137
60,72,246,247,252,0.1450980392156863
61,72,243,244,251,0.17254901960784313
62,72,239,241,249,0.20392156862745098
63,72,234,237,247,0.23921568627450981
64,72,232,234,246,0.2784313725490196
65,72,230,233,246,0.3254901960784314
66,72,235,238,247,0.3686274509803922
67,72,240,241,248,0.42745098039215684
68,72,240,241,247,0.47843137254901963
69,72,235,238,247,0.5411764705882353
70,72,231,234,246,0.592156862745098
71,72,225,229,246,0.6431372549019608
72,72,215,220,247,0.7058823529411765
73,72,211,217,239,0.5254901960784314
74,72,246,247,250,0.0784313725490196
11,73,252,252,253,0.023529411764705882
12,73,195,199,218,0.41568627450980394
13,73,165,173,205,0.7764705882352941
14,73,185,194,225,0.7568627450980392
15,73,204,210,237,0.7098039215686275
16,73,209,215,240,0.6627450980392157
17,73,205,211,237,0.6078431372549019
18,73,205,210,236,0.5568627450980392
19,73,208,213,235,0.4980392156862745
20,73,211,216,236,0.45098039215686275
21,73,220,224,241,0.4
22,73,225,229,243,0.34901960784313724
23,73,228,231,244,0.30196078431372547
24,73,231,234,246,0.26666666666666666
25,73,236,238,248,0.23137254901960785
26,73,240,241,249,0.2
27,73,242,244,251,0.17254901960784313
28,73,244,245,251,0.14901960784313725
29,73,246,247,252,0.12941176470588237
30,73,248,249,253,0.11372549019607843
31,73,249,250,253,0.09803921568627451
32,73,250,251,253,0.09019607843137255
33,73,251,252,254,0.0784313725490196
34,73,252,252,254,0.07058823529411765
35,73,253,253,254,0.06666666666666667
36,73,253,253,254,0.06274509803921569
37,73,253,253,254,0.058823529411764705
38,73,254,254,254,0.054901960784313725
39,73,254,254,254,0.054901960784313725
40,73,254,254,254,0.050980392156862744
41,73,254,254,254,0.050980392156862744
42,73,254,254,254,0.047058823529411764
43,73,254,254,254,0.047058823529411764
44,73,254,254,254,0.047058823529411764
45,73,254,254,254,0.050980392156862744
46,73,254,254,254,0.054901960784313725
47,73,254,254,254,0.054901960784313725
48,73,254,254,254,0.054901960784313725
49,73,254,254,254,0.058823529411764705
50,73,253,253,254,0.06274509803921569
51,73,253,253,254,0.06666666666666667
52,73,253,253,254,0.07058823529411765
53,73,253,253,254,0.0784313725490196
54,73,252,252,254,0.08627450980392157
55,73,251,251,253,0.09803921568627451
56,73,250,251,253,0.10980392156862745
57,73,250,250,253,0.12549019607843137
58,73,248,249,253,0.1450980392156863
59,73,245,246,252,0.16862745098039217
60,73,241,242,250,0.19607843137254902
61,73,239,241,250,0.2196078431372549
62,73,236,238,248,0.25882352941176473
63,73,236,238,248,0.29411764705882354
64,73,241,243,250,0.3333333333333333
65,73,244,245,250,0.3843137254901961
66,73,245,246,249,0.43137254901960786
67,73,242,243,247,0.48627450980392156
68,73,237,239,245,0.5372549019607843
69,73,238,241,246,0.592156862745098
70,73,235,237,245,0.6470588235294118
71,73,223,227,242,0.7019607843137254
72,73,221,226,244,0.5254901960784314
73,73,247,248,252,0.09411764705882353
12,74,252,252,253,0.023529411764705882
13,74,199,203,220,0.396078431372549
14,74,165,172,205,0.7647058823529411
15,74,188,196,226,0.7529411764705882
16,74,212,220,244,0.7098039215686275
17,74,220,225,246,0.6666666666666666
18,74,209,214,238,0.615686274509804
19,74,202,209,234,0.5647058823529412
20,74,205,210,233,0.5137254901960784
21,74,209,214,235,0.4666666666666667
22,74,216,220,238,0.41568627450980394
23,74,220,224,240,0.37254901960784315
24,74,225,229,243,0.32941176470588235
25,74,229,232,245,0.2901960784313726
26,74,232,234,245,0.2549019607843137
27,74,235,237,247,0.22745098039215686
28,74,239,240,249,0.19607843137254902
29,74,241,243,250,0.17254901960784313
30,74,243,245,251,0.15294117647058825
31,74,245,246,252,0.1411764705882353
32,74,248,249,253,0.12549019607843137
33,74,249,250,253,0.11372549019607843
34,74,249,250,253,0.10588235294117647
35,74,250,251,253,0.09803921568627451
36,74,252,252,254,0.09019607843137255
37,74,252,253,254,0.08235294117647059
38,74,253,253,254,0.0784313725490196
39,74,253,253,254,0.0784313725490196
40,74,253,254,254,0.0784313725490196
41,74,253,254,254,0.07450980392156863
42,74,254,254,254,0.07058823529411765
43,74,253,254,254,0.07058823529411765
44,74,254,254,254,0.07058823529411765
45,74,254,254,254,0.07058823529411765
46,74,253,253,254,0.07450980392156863
47,74,253,253,254,0.0784313725490196
48,74,253,253,254,0.08235294117647059
49,74,253,253,254,0.08627450980392157
50,74,253,253,254,0.08627450980392157
51,74,253,253,254,0.09411764705882353
52,74,252,252,254,0.10196078431372549
53,74,251,252,253,0.10980392156862745
54,74,250,251,253,0.12156862745098039
55,74,249,250,253,0.13725490196078433
56,74,248,249,253,0.15294117647058825
57,74,247,248,252,0.17254901960784313
58,74,244,246,252,0.19215686274509805
59,74,242,244,251,0.2196078431372549
60,74,242,244,251,0.24705882352941178
61,74,244,245,251,0.2784313725490196
62,74,245,246,251,0.3176470588235294
63,74,247,248,251,0.3568627450980392
64,74,249,250,253,0.4
65,74,248,248,251,0.45098039215686275
66,74,244,245,248,0.4980392156862745
67,74,242,244,246,0.5450980392156862
68,74,241,242,245,0.596078431372549
69,74,239,239,243,0.6470588235294118
70,74,233,235,242,0.6980392156862745
71,74,230,233,246,0.5098039215686274
72,74,249,250,253,0.09019607843137255
13,75,253,253,254,0.01568627450980392
14,75,209,213,228,0.34901960784313724
15,75,174,180,213,0.7450980392156863
16,75,198,205,237,0.7647058823529411
17,75,218,223,246,0.7176470588235294
18,75,225,229,245,0.6745098039215687
19,75,214,219,241,0.6235294117647059
20,75,204,209,234,0.5764705882352941
21,75,202,207,231,0.5294117647058824
22,75,205,210,231,0.48627450980392156
23,75,212,216,236,0.44313725490196076
24,75,218,222,239,0.396078431372549
25,75,221,225,241,0.35294117647058826
26,75,224,227,241,0.3176470588235294
27,75,228,230,243,0.2823529411764706
28,75,231,234,245,0.25098039215686274
29,75,235,237,247,0.22745098039215686
30,75,237,239,248,0.20784313725490197
31,75,240,242,250,0.18823529411764706
32,75,244,245,251,0.16862745098039217
33,75,246,247,252,0.15294117647058825
34,75,246,247,252,0.1450980392156863
35,75,248,249,252,0.13333333333333333
36,75,249,250,253,0.12549019607843137
37,75,250,251,253,0.11764705882352941
38,75,252,252,253,0.11372549019607843
39,75,252,253,254,0.10588235294117647
40,75,253,253,254,0.10588235294117647
41,75,253,253,254,0.10588235294117647
42,75,253,253,254,0.10196078431372549
43,75,253,253,254,0.10196078431372549
44,75,253,253,254,0.09803921568627451
45,75,253,253,254,0.10196078431372549
46,75,253,253,254,0.10196078431372549
47,75,252,253,253,0.10980392156862745
48,75,253,253,254,0.11372549019607843
49,75,252,253,254,0.11764705882352941
50,75,252,252,253,0.12156862745098039
51,75,252,252,253,0.12941176470588237
52,75,251,251,253,0.1411764705882353
53,75,250,251,253,0.15294117647058825
54,75,250,250,253,0.16470588235294117
55,75,249,249,252,0.1803921568627451
56,75,248,249,252,0.20392156862745098
57,75,249,249,252,0.2235294117647059
58,75,248,249,251,0.24705882352941178
59,75,247,248,251,0.2784313725490196
60,75,247,248,251,0.30980392156862746
61,75,247,248,251,0.34509803921568627
62,75,247,247,250,0.3843137254901961
63,75,245,246,249,0.4235294117647059
64,75,247,247,251,0.47058823529411764
65,75,247,247,250,0.5137254901960784
66,75,244,244,247,0.5607843137254902
67,75,242,243,245,0.6078431372549019
68,75,242,242,245,0.6549019607843137
69,75,238,238,245,0.6901960784313725
70,75,239,240,249,0.4549019607843137
71,75,251,252,255,0.07058823529411765
15,76,223,226,237,0.2627450980392157
16,76,184,192,221,0.6862745098039216
17,76,198,205,236,0.7764705882352941
18,76,212,219,243,0.7294117647058823
19,76,221,225,245,0.6862745098039216
20,76,219,222,241,0.6392156862745098
21,76,209,214,238,0.6
22,76,200,206,230,0.5450980392156862
23,76,199,204,226,0.4980392156862745
24,76,205,210,230,0.4627450980392157
25,76,211,216,234,0.4196078431372549
26,76,216,220,237,0.3803921568627451
27,76,220,223,239,0.34901960784313724
28,76,222,225,239,0.3176470588235294
29,76,227,230,243,0.28627450980392155
30,76,230,233,244,0.2627450980392157
31,76,232,234,245,0.24313725490196078
32,76,235,237,247,0.2235294117647059
33,76,238,240,249,0.20784313725490197
34,76,241,242,250,0.19215686274509805
35,76,243,244,251,0.1803921568627451
36,76,245,246,252,0.16862745098039217
37,76,247,248,252,0.16470588235294117
38,76,248,249,252,0.1568627450980392
39,76,249,250,253,0.14901960784313725
40,76,251,251,253,0.1450980392156863
41,76,251,252,253,0.1450980392156863
42,76,252,252,253,0.1411764705882353
43,76,252,252,253,0.13725490196078433
44,76,252,252,253,0.13725490196078433
45,76,252,252,253,0.1411764705882353
46,76,252,252,253,0.1450980392156863
47,76,251,252,253,0.14901960784313725
48,76,252,252,253,0.15294117647058825
49,76,252,252,253,0.1607843137254902
50,76,252,252,253,0.16470588235294117
51,76,251,251,253,0.17647058823529413
52,76,250,251,253,0.1843137254901961
53,76,250,251,253,0.20392156862745098
54,76,250,250,253,0.2196078431372549
55,76,249,249,252,0.23529411764705882
56,76,249,250,252,0.25882352941176473
57,76,249,249,251,0.2823529411764706
58,76,248,248,250,0.30980392156862746
59,76,246,247,250,0.3411764705882353
60,76,245,245,248,0.37254901960784315
61,76,246,246,249,0.41568627450980394
62,76,245,245,248,0.4549019607843137
63,76,243,243,246,0.49411764705882355
64,76,244,244,247,0.5372549019607843
65,76,243,245,247,0.5764705882352941
66,76,242,242,245,0.6274509803921569
67,76,242,242,244,0.6705882352941176
68,76,238,239,242,0.6705882352941176
69,76,244,245,250,0.37254901960784315
70,76,253,253,254,0.0392156862745098
16,77,239,240,247,0.1568627450980392
17,77,201,207,231,0.5764705882352941
18,77,197,205,236,0.7764705882352941
19,77,208,213,244,0.7411764705882353
20,77,213,220,244,0.6941176470588235
21,77,217,223,242,0.6588235294117647
22,77,213,217,240,0.615686274509804
23,77,199,205,230,0.5764705882352941
24,77,197,202,226,0.5372549019607843
25,77,201,206,228,0.49411764705882355
26,77,203,208,228,0.4549019607843137
27,77,207,212,230,0.4196078431372549
28,77,211,215,232,0.38823529411764707
29,77,215,219,235,0.35294117647058826
30,77,219,222,237,0.32941176470588235
31,77,222,225,238,0.3058823529411765
32,77,225,228,241,0.28627450980392155
33,77,228,231,242,0.26666666666666666
34,77,230,232,243,0.25098039215686274
35,77,233,236,246,0.23529411764705882
36,77,236,238,248,0.2235294117647059
37,77,238,240,249,0.21568627450980393
38,77,240,242,250,0.20784313725490197
39,77,242,243,251,0.2
40,77,244,246,252,0.19607843137254902
41,77,245,247,252,0.19215686274509805
42,77,245,247,252,0.18823529411764706
43,77,246,247,252,0.1843137254901961
44,77,246,247,252,0.1843137254901961
45,77,247,248,252,0.18823529411764706
46,77,248,248,253,0.19215686274509805
47,77,247,248,252,0.2
48,77,248,249,252,0.20784313725490197
49,77,248,249,252,0.21176470588235294
50,77,247,248,252,0.2196078431372549
51,77,246,247,252,0.23137254901960785
52,77,245,246,252,0.24705882352941178
53,77,245,246,251,0.2627450980392157
54,77,245,246,251,0.2784313725490196
55,77,244,246,251,0.30196078431372547
56,77,246,247,251,0.3254901960784314
57,77,247,247,251,0.35294117647058826
58,77,244,245,249,0.3803921568627451
59,77,244,245,248,0.4117647058823529
60,77,244,245,248,0.44313725490196076
61,77,244,244,248,0.4823529411764706
62,77,244,244,247,0.5215686274509804
63,77,244,244,247,0.5607843137254902
64,77,247,248,250,0.6
65,77,247,247,249,0.6431372549019608
66,77,243,243,245,0.6901960784313725
67,77,240,240,245,0.6078431372549019
68,77,246,247,251,0.25882352941176473
69,77,254,254,255,0.011764705882352941
17,78,250,250,253,0.06274509803921569
18,78,221,225,242,0.403921568627451
19,78,202,210,238,0.7215686274509804
20,78,204,212,241,0.7568627450980392
21,78,205,212,241,0.7176470588235294
22,78,207,214,241,0.6784313725490196
23,78,208,213,241,0.6392156862745098
24,78,205,212,237,0.6039215686274509
25,78,199,204,228,0.5647058823529412
26,78,193,198,222,0.5294117647058824
27,78,193,198,220,0.49411764705882355
28,78,195,200,221,0.4627450980392157
29,78,200,205,224,0.42745098039215684
30,78,205,209,227,0.4
31,78,209,213,229,0.37254901960784315
32,78,214,218,233,0.34901960784313724
33,78,215,218,233,0.33725490196078434
34,78,218,221,235,0.3137254901960784
35,78,220,223,236,0.2980392156862745
36,78,223,226,238,0.2823529411764706
37,78,225,228,240,0.27450980392156865
38,78,228,230,242,0.26666666666666666
39,78,229,232,243,0.25882352941176473
40,78,232,235,245,0.25098039215686274
41,78,233,236,246,0.25098039215686274
42,78,234,236,247,0.24705882352941178
43,78,235,237,247,0.24313725490196078
44,78,235,238,248,0.24313725490196078
45,78,237,239,249,0.24705882352941178
46,78,238,240,249,0.25098039215686274
47,78,238,240,250,0.2549019607843137
48,78,239,241,250,0.26666666666666666
49,78,238,241,250,0.27450980392156865
50,78,237,240,250,0.28627450980392155
51,78,237,239,250,0.2980392156862745
52,78,236,238,250,0.3137254901960784
53,78,237,239,250,0.32941176470588235
54,78,237,239,250,0.34901960784313724
55,78,237,240,250,0.3686274509803922
56,78,240,242,251,0.396078431372549
57,78,241,242,250,0.4235294117647059
58,78,239,240,248,0.4549019607843137
59,78,239,241,246,0.4823529411764706
60,78,240,242,247,0.5137254901960784
61,78,242,243,247,0.5490196078431373
62,78,243,243,246,0.5882352941176471
63,78,242,242,245,0.6274509803921569
64,78,246,246,248,0.6705882352941176
65,78,245,245,247,0.6862745098039216
66,78,243,244,249,0.48627450980392156
67,78,251,251,254,0.12941176470588237
18,79,255,255,255,0.00392156862745098
19,79,239,241,249,0.20392156862745098
20,79,211,217,240,0.5803921568627451
21,79,200,207,239,0.7647058823529411
22,79,195,201,233,0.7450980392156863
23,79,188,195,224,0.6941176470588235
24,79,189,196,225,0.6666666666666666
25,79,197,204,231,0.6352941176470588
26,79,200,206,232,0.6
27,79,193,199,224,0.5647058823529412
28,79,182,188,213,0.5372549019607843
29,79,184,189,211,0.5058823529411764
30,79,186,191,212,0.4745098039215686
31,79,188,192,212,0.45098039215686275
32,79,192,196,215,0.43137254901960786
33,79,197,201,219,0.4117647058823529
34,79,202,206,224,0.39215686274509803
35,79,205,209,226,0.37254901960784315
36,79,208,211,227,0.3568627450980392
37,79,212,215,231,0.34509803921568627
38,79,215,218,233,0.3333333333333333
39,79,216,219,234,0.3254901960784314
40,79,217,221,235,0.3215686274509804
41,79,220,223,237,0.3176470588235294
42,79,222,226,239,0.30980392156862746
43,79,223,227,240,0.3058823529411765
44,79,224,227,241,0.30980392156862746
45,79,229,232,245,0.3137254901960784
46,79,230,233,246,0.3176470588235294
47,79,228,231,245,0.3254901960784314
48,79,229,232,246,0.3333333333333333
49,79,229,232,247,0.34509803921568627
50,79,230,233,247,0.3568627450980392
51,79,229,232,247,0.3686274509803922
52,79,227,230,247,0.3843137254901961
53,79,229,233,249,0.403921568627451
54,79,228,232,248,0.4235294117647059
55,79,226,230,247,0.44313725490196076
56,79,227,232,249,0.4666666666666667
57,79,230,233,248,0.4980392156862745
58,79,231,235,247,0.5254901960784314
59,79,232,235,246,0.5568627450980392
60,79,231,233,244,0.5882352941176471
61,79,234,236,246,0.6235294117647059
62,79,234,236,244,0.6588235294117647
63,79,231,233,242,0.6941176470588235
64,79,239,240,246,0.6078431372549019
65,79,246,247,251,0.2980392156862745
66,79,253,254,254,0.03529411764705882
20,80,251,252,254,0.050980392156862744
21,80,228,231,245,0.3254901960784314
22,80,195,201,228,0.6470588235294118
23,80,176,182,216,0.7568627450980392
24,80,163,171,204,0.7333333333333333
25,80,161,168,198,0.6980392156862745
26,80,171,177,207,0.6627450980392157
27,80,190,196,224,0.6352941176470588
28,80,195,202,228,0.6078431372549019
29,80,187,193,218,0.5803921568627451
30,80,176,181,206,0.5529411764705883
31,80,170,176,199,0.5294117647058824
32,80,172,177,200,0.5058823529411764
33,80,176,181,203,0.48627450980392156
34,80,181,185,206,0.4666666666666667
35,80,185,190,209,0.45098039215686275
36,80,189,193,212,0.43529411764705883
37,80,193,197,216,0.4196078431372549
38,80,197,201,219,0.40784313725490196
39,80,201,205,222,0.4
40,80,204,208,226,0.39215686274509803
41,80,207,211,228,0.3843137254901961
42,80,208,212,229,0.3803921568627451
43,80,210,214,231,0.3764705882352941
44,80,214,217,234,0.3803921568627451
45,80,220,223,240,0.3843137254901961
46,80,222,225,242,0.39215686274509803
47,80,221,225,243,0.4
48,80,224,228,245,0.40784313725490196
49,80,223,228,245,0.41568627450980394
50,80,221,226,244,0.42745098039215684
51,80,221,225,244,0.44313725490196076
52,80,220,225,244,0.4588235294117647
53,80,220,224,245,0.47843137254901963
54,80,220,225,246,0.4980392156862745
55,80,220,225,247,0.5215686274509804
56,80,224,229,250,0.5450980392156862
57,80,225,231,250,0.5686274509803921
58,80,223,228,247,0.596078431372549
59,80,220,226,245,0.6274509803921569
60,80,220,225,244,0.6627450980392157
61,80,221,226,245,0.6941176470588235
62,80,226,229,244,0.6509803921568628
63,80,237,239,247,0.40784313725490196
64,80,250,251,253,0.10980392156862745
22,81,247,248,252,0.09019607843137255
23,81,214,218,234,0.3686274509803922
24,81,171,178,205,0.6431372549019608
25,81,141,150,183,0.7529411764705882
26,81,133,142,173,0.7411764705882353
27,81,141,148,179,0.7058823529411765
28,81,161,167,197,0.6784313725490196
29,81,178,185,213,0.6509803921568628
30,81,185,191,219,0.6235294117647059
31,81,179,185,212,0.6
32,81,172,178,203,0.5725490196078431
33,81,166,171,196,0.5607843137254902
34,81,167,173,197,0.5411764705882353
35,81,169,175,198,0.5254901960784314
36,81,172,178,200,0.5098039215686274
37,81,175,180,203,0.4980392156862745
38,81,179,184,205,0.48627450980392156
39,81,182,187,208,0.4745098039215686
40,81,186,191,212,0.4666666666666667
41,81,189,194,215,0.4627450980392157
42,81,192,196,217,0.4588235294117647
43,81,194,199,220,0.4549019607843137
44,81,200,205,225,0.4627450980392157
45,81,210,214,235,0.4666666666666667
46,81,214,219,239,0.47058823529411764
47,81,216,220,241,0.4745098039215686
48,81,219,224,244,0.4823529411764706
49,81,218,223,244,0.49411764705882355
50,81,217,222,243,0.5058823529411764
51,81,217,222,244,0.5176470588235295
52,81,216,222,245,0.5372549019607843
53,81,215,222,246,0.5568627450980392
54,81,215,222,246,0.5725490196078431
55,81,214,220,244,0.596078431372549
56,81,215,221,247,0.6196078431372549
57,81,214,219,247,0.6470588235294118
58,81,210,215,245,0.6823529411764706
59,81,209,216,244,0.7019607843137254
60,81,216,222,245,0.6509803921568628
61,81,232,235,249,0.4392156862745098
62,81,248,249,253,0.1568627450980392
63,81,255,255,255,0.00392156862745098
24,82,245,246,250,0.09019607843137255
25,82,210,214,228,0.3254901960784314
26,82,163,170,196,0.5882352941176471
27,82,127,135,167,0.7294117647058823
28,82,116,122,156,0.7529411764705882
29,82,129,137,169,0.7254901960784313
30,82,142,149,179,0.6941176470588235
31,82,152,160,190,0.6705882352941176
32,82,163,168,198,0.6509803921568628
33,82,165,171,198,0.6352941176470588
34,82,166,172,199,0.611764705882353
35,82,163,169,195,0.596078431372549
36,82,159,164,191,0.5843137254901961
37,82,165,171,196,0.5686274509803921
38,82,168,173,198,0.5568627450980392
39,82,168,173,197,0.5529411764705883
40,82,170,175,199,0.5450980392156862
41,82,174,179,203,0.5411764705882353
42,82,178,184,208,0.5333333333333333
43,82,185,190,213,0.5254901960784314
44,82,191,196,220,0.5294117647058824
45,82,207,212,236,0.5333333333333333
46,82,213,218,241,0.5411764705882353
47,82,214,218,242,0.5450980392156862
48,82,215,220,244,0.5568627450980392
49,82,215,221,245,0.5686274509803921
